65741;205;10;JD;1;23;35000;3500;1;1;0;15;10;0;5;0;5;5;JD Set Head;
65742;206;10;Raon;1;23;35000;3500;1;1;-10;15;5;0;5;0;0;5;Raon Set Head;
65743;207;10;Guapa Mexicana;1;23;25000;2500;1;1;0;0;10;10;0;0;0;5;Do you want to date with handsome and cool Mexican boy?;
65744;208;10;Fortune;1;23;40000;4000;1;0;0;0;8;8;0;0;0;2;One of 12 greek gods;
65745;209;10;Jungle Chief;1;23;25000;2500;1;1;0;0;10;10;0;0;0;0;I'm the boss in the jungle;
65746;210;10;Heavy Gal;1;23;40000;4000;1;0;0;0;8;8;0;0;0;2;The heaviest woman in the world;
65688;152;10;Mangkukulam;0;23;35000;3500;0;0;0;0;0;8;18;0;0;11;Double, double toil and trouble;
65690;154;10;Mananaggal;0;23;35000;3500;0;0;-8;18;0;0;0;0;0;11;The lady with bat wings;
65691;155;10;White Lady;0;23;30000;3000;0;0;0;0;12;0;8;0;0;11;Everbody's dream girl;
65699;163;10;Burning Soul;0;23;35000;3500;0;0;-16;0;18;0;0;10;0;12;Let it Burn;
65700;164;10;Medusa;0;23;35000;3500;0;0;-10;16;0;18;0;0;0;12;Look into my eyes and be petrified.;
65661;125;10;P Eagle;1;23;5000;500;1;1;-3;0;3;0;0;0;0;5;One of the 50 rarest birds in the world;
65662;126;10;Whale Shark;1;23;5000;500;1;1;0;0;3;3;0;0;0;5;Biggest fish in the world;
65663;127;10;Pawikan;1;23;5000;500;1;1;0;0;0;3;3;0;0;5;Sea turtles live to be 150 years old;
65664;128;10;Tarsier;1;23;5000;500;1;1;0;0;2;2;2;0;0;6;World's smallest monkey;
65667;131;10;Dugong;1;23;5000;500;1;1;0;2;0;2;0;0;2;5;Cows under the sea;
65668;132;10;Seahorse;1;23;5000;500;1;1;-2;0;0;0;0;2;0;5;One of the most exotic sea creatures;
65649;113;10;Imelda Hair;1;23;50000;5000;1;1;0;0;0;3;3;0;0;6;Most glamorous filipina;
65650;114;10;Katipunero Hat;1;23;6000;600;1;1;0;0;3;0;0;0;0;0;Filipino revolutionary hat;
65655;119;10;Foxxxy Hair;1;23;30000;3000;1;1;0;0;0;0;0;0;0;12;1 foot high afro hair;
65656;120;10;Braids;1;23;30000;3000;1;1;0;0;0;0;0;0;0;12;Cornrows for girls;
65659;123;10;Uma Hair;1;23;30000;3000;1;1;0;0;0;6;0;0;0;3;Blonde's out for revenge;
65660;124;10;Bat Mask;1;23;60000;6000;1;1;0;0;3;6;0;0;0;12;Hides Batgirl's secret identity;
65536;0;10;Standard;0;23;0;0;0;0;0;0;0;0;0;0;0;0;Standard hair;
65537;1;10;Space Marine;1;23;10000;1000;1;1;0;0;0;3;0;0;0;3;Combat helmet for the space marine;
65538;2;10;Safety Helmet;1;23;15000;1500;1;1;0;0;0;6;0;0;0;0;Safety hat with cute light bulb;
65539;3;10;Flower Pin;1;23;10000;1000;1;1;0;0;0;0;0;0;0;6;Hair pin with pretty flower;
65540;4;10;Rome Helmet;1;23;25000;2500;1;1;0;0;3;3;0;0;0;3;Helmet of roman general;
65541;5;10;Pirate Hat;1;23;40000;4000;1;1;0;0;9;0;0;0;0;6;Pirate captain hat;
65542;6;10;Pucca Hair;1;23;18000;1800;1;1;0;0;0;0;3;0;0;3;Pucca hair style;
65543;7;10;Space Helmet A;1;23;45000;4500;1;1;0;0;0;6;3;0;0;6;Helmet for space suit;
65544;8;10;Wing Helmet;1;23;20000;2000;1;1;0;0;3;0;0;3;0;3;Wing helmet with shining jewel;
65545;9;10;Rabbit Hair;1;23;20000;2000;1;1;-3;0;0;0;0;3;0;3;Super cute rabbit headband;
65546;10;10;Red Devil Hood;1;23;5000;500;1;1;0;0;0;0;0;0;0;3;Oh! Go soccer~!;
65547;11;10;Fruit Angel Hat;1;23;40000;4000;1;1;0;3;0;0;6;0;0;6;Fruit angel hat;
65548;12;10;Safari Hat;1;23;30000;3000;1;1;0;0;0;0;6;6;0;0;Safari hat in Africa;
65549;13;10;Soccer Hat;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Event hat;
65551;15;10;Silver Crown;1;23;100000;10000;1;0;-9;0;0;0;6;0;0;6;Shining crown and violet hair;
65552;16;10;Suntan A;1;23;8000;800;1;1;0;0;0;0;0;0;0;3;Excellent shape;
65553;17;10;Bamboo Hat;1;23;35000;3500;1;1;0;0;0;0;0;3;3;6;Pretty bamboo hat;
65554;18;10;Fantasy Hat A;1;23;52000;5200;1;1;-6;0;0;0;6;0;0;3;Let's be heroine of fantasy world;
65555;19;10;Motor Helmet;1;23;40000;4000;1;1;0;0;0;0;0;6;6;3;Motor cycle helmet;
65556;20;10;Arabian Style;1;23;40000;4000;1;1;-3;0;0;0;6;0;0;6;Beautiful arabian woman;
65557;21;10;Friendship A;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Event hat;
65558;22;10;Angel Hair;1;23;30000;3000;1;1;0;0;0;0;6;0;0;6;Pink hair with hair-ring;
65559;23;10;Hostess Hair A;1;23;30000;3000;1;1;0;0;0;0;3;3;0;6;Traditional korean lady hair;
65560;24;10;Marine Helmet;1;23;30000;3000;1;1;0;0;3;6;0;0;0;3;Marine captain hat;
65561;25;10;Pharaoh;0;23;200000;20000;1;0;0;0;3;6;18;0;0;0;Golden cobra decoration;
65562;26;10;Thanksgiving;1;23;25000;2500;1;1;0;0;0;0;0;0;0;9;Happy thanksgiving!;
65563;27;10;Cowboy Hat;1;23;30000;3000;1;1;0;0;0;0;0;6;0;6;Cool cowboy hat;
65564;28;10;Robin Hood Hat;1;23;25000;2500;1;1;0;0;0;0;0;3;3;3;Let's be Robin Hood!;
65565;29;10;Ranger Hat;1;23;40000;4000;1;1;0;6;0;0;0;0;6;0;Find the secret of the woods;
65566;30;10;Hairpin Hair;1;23;30000;3000;1;1;0;0;0;0;3;3;0;6;Big hairpin style;
65567;31;10;Indian Hair;1;23;40000;4000;1;1;-6;0;0;0;0;0;6;3;Indian decoration;
65568;32;10;Black Hat;1;23;35000;3500;1;1;0;0;3;0;3;0;0;6;Black hat with brown stripe;
65569;33;10;Hawaiian Hair;1;23;30000;3000;1;1;0;0;0;0;0;0;6;6;Shell decoration;
65570;34;10;Snow White;1;23;30000;3000;1;1;-3;0;0;0;6;0;0;3;Snow white & the seven dwarves;
65571;35;10;Flamingo Hair;1;23;55000;5500;1;1;0;0;0;0;3;0;0;12;Fantastic festival style;
65572;36;10;Crocodile;1;23;40000;4000;1;1;0;0;3;6;6;0;0;0;Devil hair with horn;
65573;37;10;Wolf Hair;1;23;45000;4500;1;1;-6;0;3;0;6;0;0;0;Symbol of courage;
65574;38;10;Birthday Hat;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Birthday event;
65575;39;10;Golden Hair;1;23;30000;3000;1;1;0;0;0;0;3;0;0;9;Shining golden hair;
65576;40;10;Tree Angel Hair;1;23;35000;3500;1;1;0;0;0;3;6;0;0;3;Leaf decoration;
65577;41;10;Black Noodle;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Black noodle;
65578;42;10;Santa Hat;1;23;15000;1500;1;1;0;0;0;0;0;0;0;6;Merry christmas~!;
65579;43;10;Ski Headgear;1;23;40000;4000;1;1;-3;0;0;6;0;6;0;0;Snow field calls me;
65580;44;10;Disco Hood;1;23;40000;4000;1;1;0;3;0;0;0;0;6;6;Party! Party!;
65581;45;10;Riding Hat;1;23;40000;4000;1;1;0;0;0;3;0;3;0;9;Horse riding~;
65582;46;10;Picnic Hat;1;23;150000;15000;1;0;0;0;0;3;6;0;0;18;For luxurious picnic;
65583;47;10;Bride Hair;1;23;150000;15000;1;0;0;0;3;0;15;0;0;6;Happy wedding~!;
65584;48;10;Raincoat Hat;1;23;30000;3000;1;1;0;0;0;3;0;3;0;6;Rainy day!;
65585;49;10;Baseball Cap;1;23;46000;4600;1;1;0;0;3;0;6;0;0;6;Play baseball?;
65586;50;10;Officer Uniform;1;23;45000;4500;1;1;-6;0;0;0;6;0;0;3;Honour and glory;
65587;51;10;Wood Hair;1;23;35000;3500;1;1;0;0;0;6;6;0;0;0;Retire from the world;
65588;52;10;Clown Costume H;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Fun, fun and fun!;
65589;53;10;Hip-Hop Hair;1;23;40000;4000;1;1;-3;0;0;0;0;6;0;6;Like music~!;
65590;54;10;Hussy Hair;1;23;35000;3500;1;1;0;0;0;0;6;3;0;3;My name is a trouble maker;
65591;55;10;Golden Helmet;1;23;350000;35000;1;0;-3;0;3;24;0;0;0;0;All heads down;
65592;56;10;Mechanic Helmet;1;23;48000;4800;1;1;0;0;0;6;6;0;0;3;Super mechanic helmet;
65593;57;10;Cat Head;1;23;40000;4000;1;1;0;0;0;0;0;9;0;6;Meow~ Meow`;
65594;58;10;Red Devils;1;23;40000;4000;1;1;0;0;3;0;6;0;0;6;Cute red devil;
65595;59;10;Orange Helmet;1;23;50000;5000;1;1;-3;0;0;0;0;3;0;6;Ride! Ride! Ride!;
65596;60;10;Indian Fighter;1;23;50000;5000;1;1;-6;0;9;0;3;0;0;0;Risking my life;
65597;61;10;SWAT Helmet;1;23;40000;4000;1;1;-3;0;0;9;0;3;0;0;War against terror;
65598;62;10;SARS Protector;1;23;30000;3000;1;1;0;0;0;0;0;3;3;6;Protection from SARS;
65599;63;10;Mummy Hair;1;23;95000;9500;1;1;0;0;0;0;15;0;0;6;Fearful mummy;
65600;64;10;Indiana Hat;1;23;40000;4000;1;1;-3;0;0;0;0;6;6;0;Indiana jones;
65601;65;10;M. Hair;1;23;54000;5400;1;1;0;0;0;0;-3;12;0;6;The one and only;
65602;66;10;Muaythai Hair;1;23;68000;6800;1;1;0;0;9;9;-2;0;0;0;Iron muscle from endless training;
65603;67;10;Ninja Hair;1;23;70000;7000;1;1;-6;0;9;0;0;0;0;3;I will slice you like wind;
65604;68;10;Elf Hair A;1;23;92000;9200;1;1;-6;0;0;0;3;0;12;0;Noble and wise elf;
65605;69;10;Ice Hockey Helmet;1;23;100000;10000;1;0;-9;0;0;12;0;0;0;0;Destroy my opponent with body;
65606;70;10;Rocker Hair;1;23;85000;8500;1;1;0;12;0;0;0;0;0;6;With all of your spirit.. Scream!;
65607;71;10;Kendo Helmet;1;23;100000;10000;1;0;-3;0;7;11;0;0;0;0;Concentrate your mind and your body;
65608;72;10;Chief Hair;0;23;250000;25000;1;0;0;0;12;9;12;0;0;0;Feather decoration of power;
65609;73;10;Fireman Helmet;1;23;130000;13000;1;0;0;0;0;9;9;7;0;0;Go anywhere with fire. Courage and sacrifice;
65610;74;10;Panda Hat;1;23;90000;9000;1;1;0;0;0;0;9;0;6;7;I like panda!;
65611;75;10;Great Devil Head;1;23;320000;32000;1;0;0;8;20;0;0;0;0;7;The great devil with mighty red wings;
65612;76;10;Frankenstein;1;23;195000;19500;1;0;0;0;0;9;20;-4;0;0;Green giant frankenstein;
65613;77;10;Skeleton;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;The mask of the undead;
65614;78;10;Angel of Death;1;23;110000;11000;1;0;0;3;21;0;-3;0;0;0;I shall take you to the land of death;
65615;79;10;Metallic Armour;1;23;95000;9500;1;1;0;0;0;19;0;0;0;3;The metal turtle for ultimate defense;
65616;80;10;Scarecrow Girl;1;23;70000;7000;1;1;0;0;0;-1;18;0;0;4;Timeless protector of loneliness;
65617;81;10;Creature Pink;1;23;190000;19000;1;0;0;0;0;0;10;3;16;0;No. 2 mysterious creature "Pink";
65618;82;10;Princess Mermaid;1;23;80000;8000;1;1;0;0;0;4;10;0;0;4;The prettiest in the sea~;
65619;83;10;Sky Goddess;1;23;95000;9500;1;1;0;6;9;0;0;0;0;7;The goddess of the sky;
65620;84;10;Dracula;1;23;80000;8000;1;1;-6;0;0;0;6;0;0;6;I need fresh blood;
65621;85;10;Viking;1;23;120000;12000;1;0;4;0;12;12;0;0;0;0;Be a viking if you are brave enough!;
65622;86;10;Jack-'o-Lantern;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Halloween is my day!;
65623;87;10;Plumpy;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Plumpy but brave~;
65624;88;10;Medieval Clothing;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;For that sophisticated stroll..;
65625;89;10;Latin Hair;1;23;110000;11000;1;0;0;9;0;6;0;6;0;0;Passion of South America;
65626;90;10;Musketeer;1;23;120000;12000;1;0;0;0;8;8;0;0;0;6;One for all, all for one.;
65627;91;10;Persian Queen;1;23;99000;9900;1;1;5;0;0;12;12;0;0;0;Want extravagant fortune?;
65628;92;10;Arabian Princess;1;23;150000;15000;1;0;0;0;0;12;12;0;0;0;Most beautiful person in Arabian world;
65629;93;10;Shamanist;1;23;110000;11000;1;0;0;7;7;7;0;0;0;0;Believer in the power of nature;
65630;94;10;Indian Chief(H);1;23;300000;30000;1;0;0;0;12;12;0;0;0;20;We are the bravest of the brave!;
65631;95;10;Imperial Guards;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;For the safety of the queen;
65632;96;10;The Great General;1;23;220000;22000;1;0;-9;0;18;0;0;0;0;0;Defeat all enemies!;
65633;97;10;General;1;23;130000;13000;1;0;-8;0;16;0;0;0;0;0;Everyone, follow me!;
65634;98;10;Kangsi;1;23;135000;13500;1;0;0;0;15;0;15;-5;0;0;Ancient chinese ghoul;
65635;99;10;Archangel II;1;23;220000;22000;1;0;-9;0;18;0;0;0;0;6;Archangel with shiny red wings;
65636;100;10;Insect Warrior;1;23;220000;22000;1;0;0;7;20;0;0;0;0;0;Strongest warrior of the insect world!;
65637;101;10;Black Wizard;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Black magic will soon rule the world;
65638;102;10;Anubis;1;23;90000;9000;1;1;0;0;0;10;12;0;0;0;The guide of the dead;
65639;103;10;Snowman;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Frozen;
65640;104;10;Medic;1;23;90000;9000;1;1;-7;0;0;0;10;0;4;0;I will make you feel better;
65641;105;10;Cyber Rabbit;1;23;100000;10000;1;0;-7;7;0;0;0;7;0;0;Don't be fooled by my cute look!;
65642;106;10;Beast King;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Enemies shall kneel before my powerful claws;
65643;107;10;Moth Warrior;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Fly like the moth but sting like a bee;
65644;108;10;Ski Costume;1;23;90000;9000;1;1;-7;7;0;0;0;0;0;7;Let's enjoy eXtreme sports;
65645;109;10;Girl's Fur Coat;1;23;95000;9500;1;1;0;0;0;7;7;0;0;8;Fur coat is best for cold weather;
65646;110;10;Cat Party Dress;1;23;100000;10000;1;0;-7;0;0;0;6;0;0;10;Elegant as a cat;
65647;111;10;Puppy Party Dress;1;23;100000;10000;1;0;0;7;0;0;6;0;0;10;Cute as a puppy;
65651;115;10;Silk Helm;1;23;80000;8000;1;1;0;0;0;10;10;6;0;0;Helm of fairies;
65652;116;10;Legendary Helm;1;23;80000;8000;1;1;0;0;0;10;10;0;6;0;Helm of the legendary wizards;
65653;117;10;Dragon Helm;1;23;80000;8000;1;1;0;0;0;10;8;0;0;8;Helm of the legendary knights;
65654;118;10;Thunderhawk Mask;1;23;100000;10000;1;0;0;0;0;12;8;0;0;10;Mask that creates magic;
65657;121;10;Foxxxy Hair;0;23;30000;3000;1;1;0;0;0;0;0;0;0;12;1 foot high afro hair;
65658;122;10;Braids;0;23;30000;3000;1;1;0;0;0;0;0;0;0;12;Cornrows for girls;
65665;129;10;Braids Remix;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;15;Cornrows remixed;
65666;130;10;The Great White;0;23;9999999;999999;0;0;-10;0;20;0;10;0;0;0;One of the deadliest sea creatures in our country;
65670;134;10;Ultimate Warrior;0;23;9999999;999999;0;0;0;0;25;0;0;0;35;15;It's clobberin' time!;
65671;135;10;Blaze;0;23;9999999;999999;0;0;0;0;18;0;0;24;0;12;Event hat;
65672;136;10;Freezy;0;23;9999999;999999;0;0;0;0;0;18;0;0;24;12;Event hat;
65676;140;10;Cyber Cop;1;23;60000;6000;1;1;-6;0;15;0;0;0;10;0;Cyber protectors;
65677;141;10;Mercury;1;23;60000;6000;1;1;-6;0;0;0;0;10;15;0;God-like looks and abilities;
65678;142;10;Guardsman;1;23;60000;6000;1;1;-10;0;0;15;0;0;6;0;Mounties in high hats;
65679;143;10;Magic Pierrot;1;23;60000;6000;1;1;0;0;0;0;10;6;15;0;A jester in a dream;
65680;144;10;Pirate;1;23;60000;6000;1;1;0;0;10;6;0;0;0;15;Harrr!!!;
65681;145;10;Silver Moth;1;23;60000;6000;1;1;0;0;15;10;0;0;0;6;Dewy wings and fiery hair;
65682;146;10;Teletubby;1;23;60000;6000;1;1;0;0;0;0;15;0;6;10;Cute and colorful antenna kids;
65683;147;10;Toadstool;1;23;50000;5000;1;1;0;0;0;9;0;15;0;5;Mushroom-head;
65685;149;10;Celestial Warrior;1;23;180000;18000;1;0;0;11;11;0;11;0;0;3;God of the sky;
65686;150;10;Ent Warrior;1;23;100000;10000;1;0;-3;0;0;14;0;0;5;5;Defender of the forest;
65687;151;10;Cleric;1;23;100000;10000;1;0;0;0;0;10;0;0;0;12;Man of the cloth;
65693;157;10;Bikini;1;23;100000;10000;1;0;0;0;18;0;8;10;0;10;Wanna skinny-dip with me?;
65694;158;10;Arch Demon;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;15;Happy Halloween!;
65695;159;10;Disco Clothing;1;23;70000;7000;1;0;-12;0;0;0;0;0;0;6;Let's dance!;
65698;162;10;Medusa;0;23;50000;5000;1;1;-10;16;0;18;0;0;0;12;Look into my eyes and be petrified.;
65701;165;10;Santas Elf;0;23;35000;3500;1;1;-18;16;0;0;0;0;0;12;Santa's little helper;
65702;166;10;Snow Woman;0;23;35000;3500;1;1;0;0;0;16;18;0;0;12;Frostee the snowwoman;
65703;167;10;Observador;1;23;1200000;18000;1;0;0;18;18;0;0;12;0;0;Be the GunBound VIP!;
65704;168;10;Nyx Hero;1;23;1200000;12000;1;0;0;12;12;0;0;0;0;0;I'll stop you Observador!;
65705;169;10;Blade;1;23;1200000;10000;1;0;0;7;7;0;0;0;0;2;Let's save the world! Follow me!;
65706;170;10;Alice;1;23;800000;10000;1;0;0;7;7;0;0;0;0;2;Alice in Wonderland;
65707;171;10;Chinese Pierrot;1;23;800000;10000;1;0;0;7;7;0;0;0;0;2;Sing with me!;
65708;172;10;Fish Warrior;1;23;800000;10000;1;0;0;7;7;0;0;0;0;2;I'm unbeatable underwater;
65709;173;10;Jester;1;23;300000;30000;1;0;0;0;10;0;12;0;0;12;Laughter is the best medicine.;
65710;174;10;Rudolf;1;23;300000;3000;1;0;0;0;0;12;0;0;12;10;Light Santa's path with your shiny nose.;
65711;175;10;Simbang Gabi;0;23;9999999;999999;0;0;0;0;0;6;10;0;0;12;Event give-away;
65712;176;10;Xmas Tree;0;23;35000;3500;1;1;-16;0;16;0;0;0;0;12;Be one with the tree;
65716;180;10;Hollow;1;23;15000;1500;1;0;0;0;0;0;0;0;0;15;Registration Avatar;
