32896;128;5;M Booster (12h);0;23;5000;500;0;1;-15;15;15;15;15;0;0;15;It's going to PUMP.. You up!;
32897;129;5;M Booster;1;23;100000;1000;1;0;-15;15;15;15;15;0;0;15;It's going to PUMP.. You up!;
32891;123;8;Phil. Eagle;1;23;13000;1300;1;1;-4;0;4;0;0;0;0;8;One of the 50 rarest birds in the world;
32892;124;8;Whale Shark;1;23;13000;1300;1;1;0;0;4;4;0;0;0;8;Biggest fish in the world;
32893;125;8;Pawikan;1;23;13000;1300;1;1;0;0;0;4;4;0;0;8;Sea turtles live to be 150 years old;
32894;126;8;Tarsier;1;23;13000;1300;1;1;0;0;3;3;3;0;0;8;World's smallest monkey;
32900;132;8;Dugong;1;23;13000;1300;1;1;0;3;0;3;0;0;3;8;Cows under the sea;
32901;133;8;Seahorse;1;23;13000;1300;1;1;-3;0;0;0;3;3;0;8;One of the most exotic sea creatures;
32877;109;9;Barong;1;23;7000;700;1;1;0;0;0;0;0;0;0;3;Tagalog dress shirt;
32878;110;9;Katipunero Shirt;1;23;7000;700;1;1;0;0;3;0;0;0;0;0;Filipino revolutionary shirt;
32882;114;9;Iverson Jersey;1;23;43000;4300;1;1;0;0;0;0;0;0;0;15;Philly jersey;
32883;115;9;Old School;1;23;43000;4300;1;1;0;0;0;0;0;0;0;15;Old school jersey;
32884;116;9;Bling-Bling;1;23;5000;500;1;1;0;0;0;0;0;0;0;3;Tank-top with bling-bling necklace;
32888;120;9;Football Jersey;1;23;13000;1300;1;1;0;0;0;3;0;0;0;3;Touchdown Gunbound!;
32889;121;9;Bruce Tracksuit;1;23;43000;4300;1;1;0;0;9;0;0;0;0;6;Master Bruce's fighting suit;
32890;122;9;Batman Suit;1;23;90000;9000;1;1;0;0;6;6;0;0;0;12;Crime fighting that scares villains;
32768;0;10;Standard;0;23;0;0;0;0;0;0;0;0;0;0;0;0;Standard clothing;
32769;1;10;Space Marine;1;23;20000;2000;1;1;0;0;3;3;0;0;0;0;Space marine uniform;
32770;2;10;School Uniform;1;23;10000;1000;1;1;0;0;0;0;0;0;0;6;Cute and pretty school uniform;
32771;3;10;Shoulder Strap;1;23;12000;1200;1;1;0;0;0;0;0;3;0;3;Shoulder strap pants for boys;
32772;4;10;Pirate Captain;1;23;60000;6000;1;1;0;0;12;0;0;3;0;3;Pirate captain clothing;
32773;5;10;Roman General;1;23;40000;4000;1;1;-3;0;6;0;0;6;0;0;Roman general armour;
32774;6;10;Light Armour;1;23;30000;3000;1;1;0;0;0;6;0;3;0;3;Light middle age armour;
32775;7;10;Heavy Armour;1;23;35000;3500;1;1;0;0;0;12;0;0;0;0;Heavy middle age armour;
32776;8;10;Magician A;1;23;60000;6000;1;1;0;0;0;12;3;0;0;3;Outer space body protector;
32777;9;10;Red Devil;1;23;15000;1500;1;1;0;0;0;0;0;0;0;6;Go! Go! Soccer~!;
32778;10;10;Rider Uniform;1;23;38000;3800;1;1;0;0;0;0;0;9;0;3;Wherever with motorcycle;
32779;11;10;Navy Uniform;1;23;45000;4500;1;1;0;6;0;0;3;0;0;6;Protector of the sea!;
32780;12;10;Cowboy;1;23;50000;5000;1;1;0;3;0;0;0;3;0;9;Cowboy clothing;
32781;13;10;Pharaoh;0;23;100000;10000;1;0;0;0;6;6;9;0;0;0;Shining egyptian king;
32782;14;10;Swim Suit A;1;23;8000;800;1;1;0;0;0;0;0;0;0;3;Cool swim suit;
32783;15;10;Robin Hood;1;23;30000;3000;1;1;0;6;0;3;0;9;0;0;Let's be Robin Hood!;
32784;16;10;Safari Wear;1;23;38000;3800;1;1;0;3;0;0;3;0;0;6;Journey to africa;
32785;17;10;Arabian Dress;1;23;42000;4200;1;1;0;0;0;0;3;6;0;6;Let's be Aladdin!;
32786;18;10;Arch Angel;1;23;200000;20000;1;0;0;0;0;3;21;0;0;3;Arch angel with big wings;
32787;19;10;Friendship A;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Event clothing;
32788;20;10;Korean Dress A;1;23;35000;3500;1;1;0;0;0;0;3;0;0;9;Softly as wind and cloud!;
32789;21;10;Great King;1;23;40000;4000;1;1;0;0;3;6;3;0;0;0;The dignity of king;
32790;22;10;Warrior A;1;23;50000;5000;1;1;0;0;6;3;3;0;0;0;Fight against the enemy!;
32791;23;10;Chinese Dress;1;23;35000;3500;1;1;0;0;0;0;0;3;3;6;Splendid chinese clothing;
32792;24;10;Ranger Wear;1;23;50000;5000;1;1;0;6;0;0;0;6;3;0;Find the secrets of the woods;
32793;25;10;Thanksgiving;1;23;25000;2500;1;1;0;0;0;0;0;0;0;9;Happy thanksgiving!;
32795;27;10;Indian Wear;1;23;50000;5000;1;1;-3;0;0;0;6;6;0;0;Nice indian wear;
32796;28;10;Gladiator;1;23;50000;5000;1;1;-3;0;6;6;0;0;0;0;Symbol of courage;
32797;29;10;Hawaiian Wear;1;23;40000;4000;1;1;0;0;0;0;0;0;0;15;Shell and palm decoration;
32798;30;10;Devil Clothing;1;23;60000;6000;1;1;-6;0;6;0;6;0;0;0;The devil power!;
32799;31;10;Mechanic Armour;1;23;70000;7000;1;1;0;0;0;9;9;3;0;0;Powerful mechanic armour;
32800;32;10;Fabre Clothing;1;23;68000;6800;1;1;0;0;0;0;9;6;3;0;Mysterious power of insects;
32801;33;10;Officer Uniform;1;23;60000;6000;1;1;0;0;6;0;6;0;0;6;Honour and glory;
32802;34;10;SWAT Combat;1;23;75000;7500;1;1;0;0;3;9;6;0;0;0;War against terror;
32803;35;10;Ballroom Suit;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Birthday event wear;
32804;36;10;High School Band;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;High school band;
32805;37;10;Santa Suit;1;23;15000;1500;1;1;0;0;0;0;0;0;0;6;Merry christmas!;
32806;38;10;Boarder Suit;1;23;75000;7500;1;1;-6;0;0;0;6;6;0;0;Snowboard mania;
32807;39;10;Golden Armour;1;23;250000;25000;1;0;0;0;3;21;0;0;0;6;All bow down!;
32808;40;10;Indian Wear 2;1;23;55000;5500;1;1;-3;0;6;0;0;6;0;0;Indian clothing for winter;
32809;41;10;Indiana Wear;1;23;60000;6000;1;1;0;0;0;0;6;6;6;0;Indiana jones;
32810;42;10;Tuxedo;1;23;150000;15000;1;0;0;0;0;3;6;0;0;15;Happy wedding!;
32811;43;10;Duke Suit;1;23;70000;7000;1;1;0;0;6;6;0;0;0;6;Peasants.. get out!;
32812;44;10;Raincoat;1;23;36000;3600;1;1;0;0;0;6;0;3;3;0;Rainy day!;
32813;45;10;Baseball Jacket;1;23;38000;3800;1;1;-3;0;0;0;0;6;3;0;Play baseball?;
32814;46;10;Wood Body;1;23;40000;4000;1;1;0;0;0;0;12;0;0;3;Retire from the world..;
32815;47;10;Mummy Clothing;1;23;85000;8500;1;1;0;0;6;0;9;0;0;3;Fearful mummy;
32816;48;10;Clown Costume C;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Fun fun fun!;
32817;49;10;Hip-Hop Wear;1;23;38000;3800;1;1;-3;0;0;0;0;4;0;9;Like music?;
32818;50;10;Indian Fighter;1;23;75000;7500;1;1;-6;0;0;0;6;6;0;0;Risking my life..;
32819;51;10;Street Fighter;1;23;35000;3500;1;1;-6;0;0;0;0;6;0;0;This is mine!;
32820;52;10;Black Cloak;1;23;70000;7000;1;1;0;0;6;6;0;0;0;6;Nameless.;
32821;53;10;Road Shooter;1;23;45000;4500;1;1;-6;0;6;0;0;0;0;3;Want to fight?;
32822;54;10;Military Suit;1;23;45000;4500;1;1;0;0;0;6;0;0;3;6;Want to shoot?;
32823;55;10;Flamingo;1;23;60000;6000;1;1;0;0;0;0;0;0;0;18;Extravaganza;
32824;56;10;Black Dress;1;23;50000;5000;0;1;0;0;0;0;6;0;0;9;For sophisticated look.;
32825;57;10;Disco Suit;1;23;40000;4000;1;1;-9;0;0;0;0;0;0;6;Shake your body to the music~;
32826;58;10;Orange Blade;1;23;60000;6000;1;1;-6;0;0;0;0;6;0;6;Party~! Party~!;
32827;59;10;Red Devil;1;23;40000;4000;1;1;0;0;3;0;6;0;0;6;Cute red devil;
32828;60;10;Black Coat;1;23;60000;6000;1;1;-15;-3;0;0;0;0;0;6;Welcome to the new world!;
32829;61;10;.;0;23;0;0;0;0;0;0;0;0;0;0;0;0;.;
32830;62;10;.;0;23;0;0;0;0;0;0;0;0;0;0;0;0;.;
32831;63;10;.;0;23;0;0;0;0;0;0;0;0;0;0;0;0;.;
32832;64;10;Samurai Clothing;1;23;82000;8200;1;1;0;0;14;0;-1;0;0;3;I will slice you like the wind..;
32833;65;10;Muaythai clothing;1;23;78000;7800;1;1;0;0;9;9;-2;0;0;0;Iron muscle with endless training;
32834;66;10;Elf Clothing A;1;23;92000;9200;1;1;-6;0;0;0;0;0;12;3;Noble and wise elf;
32835;67;10;Ice Hockey Uniform;1;23;110000;11000;1;0;-9;0;0;12;0;0;0;2;Destroy my opponent with body crush;
32836;68;10;Rocker Suit;1;23;90000;9000;1;1;0;12;0;0;0;0;0;8;With all of your spirit.. Scream!!;
32837;69;10;Kendo Uniform;1;23;120000;12000;1;0;-4;0;7;11;0;0;0;0;Concentrate your mind and body;
32838;70;10;Fireman Uniform;1;23;120000;12000;1;0;0;0;0;9;9;5;0;0;Go anywhere with fire. Courage and sacrifice.;
32839;71;10;Panda Clothing;1;23;95000;9500;1;0;0;0;0;0;10;0;4;9;I like panda!;
32840;72;10;Great Devil Clothing;1;23;145000;14500;1;0;0;4;16;0;0;0;0;6;The great devil with mighty red wings;
32841;73;10;Frankenstein;1;23;75000;7500;1;1;0;4;0;7;7;0;0;0;Great giant frankenstein;
32842;74;10;Skeleton;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;The mask of the undead;
32843;75;10;Angel of Death;1;23;95000;9500;1;1;0;4;20;0;-4;0;0;0;I shall take you to the land of death..;
32844;76;10;Metallic Armour;1;23;85000;8500;1;1;0;0;0;17;0;0;0;2;The metal turtle for ultimate defense;
32845;77;10;Scarecrow Boy;1;23;50000;5000;1;1;0;0;0;0;15;0;0;2;Timeless protector of loneliness;
32846;78;10;Creature Violet;1;23;140000;14000;1;0;0;0;0;0;9;2;14;0;No. 1 mystery creature "Violet";
32847;79;10;Prince Mermaid;1;23;90000;9000;1;1;9;0;0;0;0;9;0;4;The prettiest in the sea~;
32848;80;10;Ocean King;1;23;80000;8000;1;1;0;0;0;6;9;0;0;6;I am the real king of the ocean!;
32849;81;10;Dracula;1;23;70000;7000;1;1;0;-2;0;0;0;9;0;12;I need fresh blood.;
32850;82;10;Viking;1;23;100000;10000;1;1;0;6;0;0;6;0;0;10;Be a viking if you are brave enough!;
32851;83;10;Plumpy;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Plumpy but brave~;
32852;84;10;Medieval Clothing;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;For that sophiscated stroll..;
32853;85;10;Latin Clothing;1;23;110000;11000;1;1;-6;0;0;6;0;0;0;10;Passion of South America;
32854;86;10;Musketeer;1;23;120000;12000;1;1;0;0;0;0;9;0;9;4;One for all, all for one.;
32855;87;10;Persian King;1;23;90000;9000;1;1;0;0;0;0;6;0;0;15;Want extravagant fortune?;
32856;88;10;Arabian Prince;1;23;115000;11500;1;1;0;10;10;0;0;0;0;0;Bravest warrior in Arabian world;
32857;89;10;Shamanist;1;23;95000;9500;1;1;-12;0;0;0;-5;-12;0;0;Believer in the power of nature;
32858;90;10;Indian Chief (B);1;23;250000;25000;1;1;10;0;10;0;0;0;0;15;We are the bravest of brave!;
32859;91;10;Imperial Guards;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;For the safety of the queen!;
32860;92;10;The Great General;1;23;180000;18000;1;0;0;9;0;9;9;0;0;0;Defeat all enemies!;
32861;93;10;General;1;23;120000;12000;1;0;0;7;0;7;7;0;0;0;Everyone, follow me!;
32862;94;10;Kangsi;1;23;125000;12500;1;0;7;0;0;18;9;0;0;0;Ancient chinese ghoul;
32863;95;10;Archangel II;1;23;220000;22000;1;0;0;9;0;18;0;0;0;6;Archangel with shiny blue wings;
32864;96;10;Insect Warrior;1;23;180000;18000;1;0;0;0;0;20;7;0;0;0;Strongest warrior of the insect world!;
32865;97;10;Black Wizard;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Black magic will soon rule the world;
32866;98;10;Anubis;1;23;70000;7000;1;1;0;9;0;9;0;0;0;0;The guide of the dead;
32867;99;10;Snowman;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Freezing cold;
32868;100;10;Medic;1;23;70000;7000;0;1;0;0;0;6;12;0;0;0;I will make you feel better;
32869;101;10;Cyber Rabbit;1;23;70000;7000;0;1;-9;0;0;0;0;6;0;0;Don't be fooled by my cute look!;
32870;102;10;Beast King;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Enemies shall kneel before my powerful claws;
32871;103;10;Moth Warrior;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;0;Fly like the moth but sting like a bee;
32872;104;10;Ski Costume;1;23;75000;7500;1;1;0;0;0;6;12;0;0;0;Let's enjoy eXtreme sports;
32873;105;10;Boy's Fur Coat;1;23;80000;8000;1;1;0;0;0;6;13;0;0;0;Fur coat is best for cold weather;
32874;106;10;Cat Tuxedo;1;23;80000;8000;1;1;0;0;0;6;6;0;0;8;Elegant as a cat;
32875;107;10;Puppy Tuxedo;1;23;80000;8000;1;1;0;0;6;0;6;0;0;8;Cute as a puppy;
32879;111;10;Legendary Armor;1;23;140000;14000;1;0;-10;0;0;12;0;10;0;0;Strong mind and strong body;
32880;112;10;Dragon Armor;1;23;140000;14000;1;0;0;8;10;12;0;0;0;0;Strong fighting style;
32881;113;10;Thunderhawk Armor;1;23;160000;16000;1;0;0;8;0;14;12;0;0;0;Armor of stronghold;
32885;117;10;Iverson Jersey;0;23;69;69;0;0;0;0;0;0;0;0;0;15;Philly jersey;
32886;118;10;Old School;0;23;69;69;0;0;0;0;0;0;0;0;0;15;Old school jersey;
32887;119;10;Hollow Body;1;23;20000;2000;1;1;0;0;0;0;0;0;0;15;Tournament Registration Avatar;
32898;130;10;Iverson Remix;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;18;Philly jersey;
32899;131;10;The Great White;0;23;9999999;999999;0;0;-20;0;10;0;10;0;0;0;One of the deadliest sea creatures in our country;
32903;135;10;Ultimate Warrior;0;23;9999999;999999;0;0;0;15;0;25;35;0;0;0;It's clobberin' time!;
32904;136;10;Toasty;0;23;999999;999999;0;0;0;0;22;0;0;16;0;16;Event clothing;
32905;137;10;Frosty;0;23;999999;999999;0;0;0;0;0;22;0;0;16;16;Event clothing;
32927;159;10;Arch Demon;0;23;9999999;999999;0;0;0;0;0;0;0;0;0;15;Happy Halloween!;
32932;164;10;DCG;0;23;9999999;999999;0;0;-50;50;50;50;50;50;50;50;3D artist;
32933;165;10;MSG;0;23;9999999;999999;0;0;-50;50;50;50;50;50;50;50;3D artist;
32934;166;10;Santas Elf;0;23;45000;4500;0;1;-12;20;0;0;0;10;0;12;Santa's little helper;
32935;167;10;Snow Man;0;23;45000;4500;0;1;0;10;0;12;20;0;0;12;Frosty the snowman;
32936;168;10;Observador;1;23;1000000;18000;1;0;-12;0;0;18;18;0;18;0;Be the Gunbound VIP!;
32937;169;10;Nyx Hero;1;23;1000000;12000;1;0;0;0;0;12;12;0;12;0;I'll stop you Observador!;
32938;170;10;Blade;1;23;1000000;10000;1;0;0;0;0;7;7;0;7;2;Let's save the world! Follow me!;
32939;171;10;Paul;1;23;500000;10000;1;0;0;0;0;7;7;0;7;2;Paul in Wonderland;
32940;172;10;Chinese Pierrot;1;23;500000;10000;1;0;0;0;0;7;7;0;7;2;Sing with me!;
32941;173;10;Fish Warrior;1;23;500000;10000;1;0;0;0;0;7;7;0;7;2;I'm unbeatable underwater;
32942;174;10;Jester;1;23;30000;3000;1;0;-14;0;0;0;14;0;0;8;Laughter is the best medicine.;
32943;175;10;Rudolf;0;23;30000;3000;0;1;0;0;0;8;14;0;8;0;Light Santa's path with your shiny nose.;
32944;176;10;Simbang Gabi;0;23;9999999;999999;0;0;0;0;0;0;14;0;6;14;Event give-away;
32945;177;10;Xmas Tree;0;23;450000;45000;1;0;-18;0;12;0;0;10;0;12;Be one with the tree;
